run,protein_id,organism,task,kind,length,matched
train_run_esm2+3di_proj_gated_conv,Q94F08,Arabidopsis thaliana,propeptides,true,24,True
train_run_esm2+3di_proj_gated_conv,P13190,Callorhinchus milii,peptides,true,31,False
train_run_esm2+3di_proj_gated_conv,P13190,Callorhinchus milii,peptides,true,21,True
train_run_esm2+3di_proj_gated_conv,P13190,Callorhinchus milii,peptides,fp_pred,27,False
train_run_esm2+3di_proj_gated_conv,P13190,Callorhinchus milii,propeptides,true,34,True
train_run_esm2+3di_proj_gated_conv,P01321,Canis lupus familiaris,peptides,true,30,True
train_run_esm2+3di_proj_gated_conv,P01321,Canis lupus familiaris,peptides,true,21,True
train_run_esm2+3di_proj_gated_conv,P01321,Canis lupus familiaris,peptides,fp_pred,31,False
train_run_esm2+3di_proj_gated_conv,P01321,Canis lupus familiaris,propeptides,true,31,False
train_run_esm2+3di_proj_gated_conv,P12706,Xenopus laevis,peptides,true,30,True
train_run_esm2+3di_proj_gated_conv,P12706,Xenopus laevis,peptides,true,21,True
train_run_esm2+3di_proj_gated_conv,P12706,Xenopus laevis,propeptides,true,28,True
train_run_esm2+3di_proj_gated_conv,P68245,Anser anser anser,peptides,true,30,False
train_run_esm2+3di_proj_gated_conv,P68245,Anser anser anser,peptides,true,21,False
train_run_esm2+3di_proj_gated_conv,A0A1S6EK91,Moringa oleifera,peptides,true,43,False
train_run_esm2+3di_proj_gated_conv,A0A1S6EK91,Moringa oleifera,propeptides,true,16,False
train_run_esm2+3di_proj_gated_conv,C5J888,Opisthacanthus cayaporum,peptides,true,24,True
train_run_esm2+3di_proj_gated_conv,C5J888,Opisthacanthus cayaporum,propeptides,true,25,True
train_run_esm2+3di_proj_gated_conv,L0GCI6,Urodacus yaschenkoi,peptides,true,13,True
train_run_esm2+3di_proj_gated_conv,L0GCI6,Urodacus yaschenkoi,propeptides,true,29,True
train_run_esm2+3di_proj_gated_conv,P69762,Conus victoriae,peptides,true,26,True
train_run_esm2+3di_proj_gated_conv,P69762,Conus victoriae,propeptides,true,29,True
train_run_esm2+3di_proj_gated_conv,Q5K0D0,Conus vexillum,peptides,true,32,True
train_run_esm2+3di_proj_gated_conv,Q5K0D0,Conus vexillum,propeptides,true,25,True
train_run_esm2+3di_proj_gated_conv,Q3YEE2,Conus capitaneus,peptides,true,34,True
train_run_esm2+3di_proj_gated_conv,Q3YEE2,Conus capitaneus,propeptides,true,24,True
train_run_esm2+3di_proj_gated_conv,P0C833,Conus striatus,peptides,true,39,False
train_run_esm2+3di_proj_gated_conv,P0C833,Conus striatus,peptides,fp_pred,32,False
train_run_esm2+3di_proj_gated_conv,P0C833,Conus striatus,propeptides,true,23,True
train_run_esm2+3di_proj_gated_conv,P0C833,Conus striatus,propeptides,fp_pred,6,False
train_run_esm2+3di_proj_gated_conv,Q5K0D2,Conus striatus,peptides,true,31,True
train_run_esm2+3di_proj_gated_conv,Q5K0D2,Conus striatus,propeptides,true,29,True
train_run_esm2+3di_proj_gated_conv,Q3YEG4,Conus miles,peptides,true,28,True
train_run_esm2+3di_proj_gated_conv,Q3YEG4,Conus miles,propeptides,true,23,True
train_run_esm2+3di_proj_gated_conv,P0CY65,Conus bullatus,peptides,true,29,True
train_run_esm2+3di_proj_gated_conv,P0CY65,Conus bullatus,propeptides,true,24,True
train_run_esm2+3di_proj_gated_conv,B2KJ30,Conus striatus,peptides,true,25,True
train_run_esm2+3di_proj_gated_conv,B2KJ30,Conus striatus,propeptides,true,31,False
train_run_esm2+3di_proj_gated_conv,B2KJ30,Conus striatus,propeptides,fp_pred,27,False
train_run_esm2+3di_proj_gated_conv,Q9ZQ23,Arabidopsis thaliana,propeptides,true,24,True
train_run_esm2+3di_proj_gated_conv,D2Y282,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj_gated_conv,D2Y282,Cyriopagopus hainanus,propeptides,fp_pred,49,False
train_run_esm2+3di_proj_gated_conv,D2Y2H9,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj_gated_conv,D2Y2H9,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj_gated_conv,D2Y289,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj_gated_conv,D2Y289,Cyriopagopus hainanus,peptides,fp_pred,46,False
train_run_esm2+3di_proj_gated_conv,P0DQM3,Ruminococcus flavefaciens,peptides,true,42,True
train_run_esm2+3di_proj_gated_conv,P0DQM3,Ruminococcus flavefaciens,propeptides,true,38,True
train_run_esm2+3di_proj_gated_conv,Q5HGV3,Staphylococcus aureus,propeptides,true,35,True
train_run_esm2+3di_proj_gated_conv,Q0VBW8,Bos taurus,peptides,true,33,False
train_run_esm2+3di_proj_gated_conv,Q0VBW8,Bos taurus,peptides,fp_pred,41,False
train_run_esm2+3di_proj_gated_conv,Q0VBW8,Bos taurus,peptides,fp_pred,10,False
train_run_esm2+3di_proj_gated_conv,Q0VBW8,Bos taurus,peptides,fp_pred,17,False
train_run_esm2+3di_proj_gated_conv,Q0VBW8,Bos taurus,propeptides,true,39,True
train_run_esm2+3di_proj_gated_conv,Q0VBW8,Bos taurus,propeptides,true,36,False
train_run_esm2+3di_proj_gated_conv,Q0VBW8,Bos taurus,propeptides,true,7,True
train_run_esm2+3di_proj_gated_conv,Q718F4,Mesobuthus martensii,peptides,true,18,True
train_run_esm2+3di_proj_gated_conv,Q718F4,Mesobuthus martensii,propeptides,true,29,True
train_run_esm2+3di_proj_gated_conv,R4JNJ5,Pandinus imperator,peptides,true,14,True
train_run_esm2+3di_proj_gated_conv,R4JNJ5,Pandinus imperator,propeptides,true,29,True
train_run_esm2+3di_proj_gated_conv,R4JJN6,Pandinus imperator,peptides,true,13,True
train_run_esm2+3di_proj_gated_conv,R4JJN6,Pandinus imperator,propeptides,true,29,True
train_run_esm2+3di_proj_gated_conv,G8YYA6,Androctonus amoreuxi,peptides,true,18,True
train_run_esm2+3di_proj_gated_conv,G8YYA6,Androctonus amoreuxi,propeptides,true,29,True
train_run_esm2+3di_proj_gated_conv,P0DME2,Chaerilus tricostatus,peptides,true,19,True
train_run_esm2+3di_proj_gated_conv,P0DME2,Chaerilus tricostatus,propeptides,true,34,False
train_run_esm2+3di_proj_gated_conv,P0DME2,Chaerilus tricostatus,propeptides,fp_pred,29,False
train_run_esm2+3di_proj_gated_conv,P0DMF9,Chaerilus tricostatus,peptides,true,14,True
train_run_esm2+3di_proj_gated_conv,P0DMF9,Chaerilus tricostatus,propeptides,true,25,True
train_run_esm2+3di_proj_gated_conv,A0A0A1I6N9,Androctonus crassicauda,peptides,true,18,True
train_run_esm2+3di_proj_gated_conv,A0A0A1I6N9,Androctonus crassicauda,propeptides,true,29,True
train_run_esm2+3di_proj_gated_conv,Q5G8B4,Tityus costatus,peptides,true,17,True
train_run_esm2+3di_proj_gated_conv,Q5G8B4,Tityus costatus,propeptides,true,29,True
train_run_esm2+3di_proj_gated_conv,Q9NL82,Procambarus clarkii,peptides,true,11,True
train_run_esm2+3di_proj_gated_conv,Q9NL82,Procambarus clarkii,peptides,true,13,True
train_run_esm2+3di_proj_gated_conv,Q9NL82,Procambarus clarkii,peptides,true,13,True
train_run_esm2+3di_proj_gated_conv,Q9NL82,Procambarus clarkii,peptides,true,13,True
train_run_esm2+3di_proj_gated_conv,Q9NL82,Procambarus clarkii,peptides,true,13,True
train_run_esm2+3di_proj_gated_conv,Q9NL82,Procambarus clarkii,peptides,true,13,True
train_run_esm2+3di_proj_gated_conv,Q9NL82,Procambarus clarkii,peptides,true,13,True
train_run_esm2+3di_proj_gated_conv,Q9NL82,Procambarus clarkii,peptides,true,13,True
train_run_esm2+3di_proj_gated_conv,Q9NL82,Procambarus clarkii,peptides,true,13,True
train_run_esm2+3di_proj_gated_conv,Q9NL82,Procambarus clarkii,peptides,true,13,True
train_run_esm2+3di_proj_gated_conv,Q9NL82,Procambarus clarkii,peptides,true,11,False
train_run_esm2+3di_proj_gated_conv,Q9NL82,Procambarus clarkii,peptides,true,13,True
train_run_esm2+3di_proj_gated_conv,Q9NL82,Procambarus clarkii,peptides,true,13,True
train_run_esm2+3di_proj_gated_conv,Q9NL82,Procambarus clarkii,peptides,true,13,True
train_run_esm2+3di_proj_gated_conv,Q9NL82,Procambarus clarkii,propeptides,true,26,True
train_run_esm2+3di_proj_gated_conv,Q9NL82,Procambarus clarkii,propeptides,true,7,True
train_run_esm2+3di_proj_gated_conv,Q9NL82,Procambarus clarkii,propeptides,fp_pred,11,False
train_run_esm2+3di_proj_gated_conv,Q9U655,Conus textile,peptides,true,27,True
train_run_esm2+3di_proj_gated_conv,Q9U655,Conus textile,propeptides,true,27,True
train_run_esm2+3di_proj_gated_conv,Q5REL2,Pongo abelii,peptides,true,25,False
train_run_esm2+3di_proj_gated_conv,Q5REL2,Pongo abelii,propeptides,fp_pred,32,False
train_run_esm2+3di_proj_gated_conv,Q8J0P4,Neosartorya fumigata,propeptides,true,25,True
train_run_esm2+3di_proj_gated_conv,P01361,Aplysia californica,peptides,true,34,True
train_run_esm2+3di_proj_gated_conv,P01361,Aplysia californica,peptides,fp_pred,5,False
train_run_esm2+3di_proj_gated_conv,P01361,Aplysia californica,propeptides,true,13,False
train_run_esm2+3di_proj_gated_conv,P01361,Aplysia californica,propeptides,true,50,False
train_run_esm2+3di_proj_gated_conv,P01361,Aplysia californica,propeptides,fp_pred,6,False
train_run_esm2+3di_proj_gated_conv,P0AD69,Escherichia coli O157:H7,propeptides,true,11,False
train_run_esm2+3di_proj_gated_conv,Q67UE8,Oryza sativa subsp. japonica,propeptides,true,28,True
train_run_esm2+3di_proj_gated_conv,C5J886,Opisthacanthus cayaporum,peptides,true,13,True
train_run_esm2+3di_proj_gated_conv,C5J886,Opisthacanthus cayaporum,propeptides,true,31,True
train_run_esm2+3di_proj_gated_conv,P07223,Lymnaea stagnalis,peptides,true,36,True
train_run_esm2+3di_proj_gated_conv,P07223,Lymnaea stagnalis,peptides,true,25,False
train_run_esm2+3di_proj_gated_conv,P07223,Lymnaea stagnalis,peptides,true,25,True
train_run_esm2+3di_proj_gated_conv,P07223,Lymnaea stagnalis,propeptides,fp_pred,25,False
train_run_esm2+3di_proj_gated_conv,Q9TWM7,Conus gloriamaris,peptides,true,29,True
train_run_esm2+3di_proj_gated_conv,Q9TWM7,Conus gloriamaris,propeptides,true,26,True
train_run_esm2+3di_proj_gated_conv,P56488,Papio hamadryas,propeptides,true,20,False
train_run_esm2+3di_proj_gated_conv,P55086,Mus musculus,propeptides,true,13,False
train_run_esm2+3di_proj_gated_conv,Q63645,Rattus norvegicus,propeptides,true,11,False
train_run_esm2+3di_proj_gated_conv,Q63645,Rattus norvegicus,propeptides,fp_pred,8,False
train_run_esm2+3di_proj_gated_conv,Q9BPA0,Conus ventricosus,peptides,true,26,True
train_run_esm2+3di_proj_gated_conv,Q9BPA0,Conus ventricosus,propeptides,true,33,True
train_run_esm2+3di_proj_gated_conv,P69749,Conus bullatus,peptides,true,27,True
train_run_esm2+3di_proj_gated_conv,P69749,Conus bullatus,propeptides,true,27,True
train_run_esm2+3di_proj_gated_conv,O77248,Spodoptera litura,propeptides,true,5,True
train_run_esm2+3di_proj_gated_conv,A0A3G5BIB1,Dolopus genitalis,peptides,fp_pred,36,False
train_run_esm2+3di_proj_gated_conv,A0A3G5BIB1,Dolopus genitalis,propeptides,true,14,True
train_run_esm2+3di_proj_gated_conv,P0DMX8,Anemonia viridis,propeptides,true,12,True
train_run_esm2+3di_proj_gated_conv,B3EWH5,Petunia hybrida,peptides,true,30,False
train_run_esm2+3di_proj_gated_conv,B3EWH5,Petunia hybrida,peptides,fp_pred,33,False
train_run_esm2+3di_proj_gated_conv,B3EWH5,Petunia hybrida,propeptides,true,43,False
train_run_esm2+3di_proj_gated_conv,B3EWH5,Petunia hybrida,propeptides,true,6,False
train_run_esm2+3di_proj_gated_conv,B3EWH5,Petunia hybrida,propeptides,fp_pred,16,False
train_run_esm2+3di_proj_gated_conv,P08819,Triticum aestivum,propeptides,true,27,False
train_run_esm2+3di_proj_gated_conv,Q0II73,Bos taurus,propeptides,true,21,True
train_run_esm2+3di_proj_gated_conv,Q0II73,Bos taurus,propeptides,fp_pred,19,False
train_run_esm2+3di_proj_gated_conv,P0DQM5,Burkholderia thailandensis,peptides,true,19,False
train_run_esm2+3di_proj_gated_conv,P0DQM5,Burkholderia thailandensis,propeptides,true,28,False
train_run_esm2+3di_proj_gated_conv,Q8N687,Homo sapiens,peptides,true,47,False
train_run_esm2+3di_proj_gated_conv,Q8N687,Homo sapiens,peptides,fp_pred,33,False
train_run_esm2+3di_proj_gated_conv,Q9NIP6,Drosophila melanogaster,peptides,true,12,True
train_run_esm2+3di_proj_gated_conv,Q9NIP6,Drosophila melanogaster,peptides,true,10,True
train_run_esm2+3di_proj_gated_conv,Q9NIP6,Drosophila melanogaster,peptides,true,15,True
train_run_esm2+3di_proj_gated_conv,Q9NIP6,Drosophila melanogaster,propeptides,true,7,True
train_run_esm2+3di_proj_gated_conv,Q9NIP6,Drosophila melanogaster,propeptides,true,36,True
train_run_esm2+3di_proj_gated_conv,Q9NIP6,Drosophila melanogaster,propeptides,true,19,True
train_run_esm2+3di_proj_gated_conv,Q9NIP6,Drosophila melanogaster,propeptides,true,18,True
train_run_esm2+3di_proj_gated_conv,P53301,Saccharomyces cerevisiae,propeptides,true,25,True
train_run_esm2+3di_proj_gated_conv,P67973,Balaenoptera physalus,peptides,true,30,False
train_run_esm2+3di_proj_gated_conv,P67973,Balaenoptera physalus,peptides,true,21,False
train_run_esm2+3di_proj_gated_conv,A0A0B5AC98,Conus floridulus,peptides,true,34,False
train_run_esm2+3di_proj_gated_conv,A0A0B5AC98,Conus floridulus,peptides,true,38,False
train_run_esm2+3di_proj_gated_conv,A0A0B5AC98,Conus floridulus,peptides,fp_pred,39,False
train_run_esm2+3di_proj_gated_conv,A0A0B5AC98,Conus floridulus,peptides,fp_pred,27,False
train_run_esm2+3di_proj_gated_conv,A0A0B5AC98,Conus floridulus,propeptides,true,31,False
train_run_esm2+3di_proj_gated_conv,A0A0B5AC98,Conus floridulus,propeptides,fp_pred,34,False
train_run_esm2+3di_proj_gated_conv,P0A313,Lactococcus lactis subsp. cremoris,propeptides,true,21,True
train_run_esm2+3di_proj_gated_conv,Q29451,Bos taurus,propeptides,true,31,False
train_run_esm2+3di_proj_gated_conv,P26740,Bombyx mori,peptides,true,26,True
train_run_esm2+3di_proj_gated_conv,P26740,Bombyx mori,peptides,true,21,True
train_run_esm2+3di_proj_gated_conv,P26740,Bombyx mori,propeptides,true,19,True
train_run_esm2+3di_proj_gated_conv,P15410,Bombyx mori,peptides,true,25,True
train_run_esm2+3di_proj_gated_conv,P15410,Bombyx mori,peptides,true,22,True
train_run_esm2+3di_proj_gated_conv,P15410,Bombyx mori,propeptides,true,21,True
train_run_esm2+3di_proj_gated_conv,D4ALQ5,Arthroderma benhamiae,propeptides,true,24,True
train_run_esm2+3di_proj_gated_conv,Q7YX32,Caenorhabditis elegans,peptides,true,7,True
train_run_esm2+3di_proj_gated_conv,Q7YX32,Caenorhabditis elegans,peptides,true,7,True
train_run_esm2+3di_proj_gated_conv,Q7YX32,Caenorhabditis elegans,peptides,true,7,True
train_run_esm2+3di_proj_gated_conv,Q7YX32,Caenorhabditis elegans,propeptides,true,31,True
train_run_esm2+3di_proj_gated_conv,Q7YX32,Caenorhabditis elegans,propeptides,true,6,True
train_run_esm2+3di_proj_gated_conv,Q9SIL7,Arabidopsis thaliana,propeptides,true,25,True
train_run_esm2+3di_proj_gated_conv,Q5AL03,Candida albicans,propeptides,true,24,True
train_run_esm2+3di_proj_gated_conv,X5IY26,Conus geographus,peptides,true,32,True
train_run_esm2+3di_proj_gated_conv,X5IY26,Conus geographus,propeptides,true,25,True
train_run_esm2+3di_proj_gated_conv,D2DGD7,Conus pulicarius,peptides,true,39,True
train_run_esm2+3di_proj_gated_conv,D2DGD7,Conus pulicarius,propeptides,true,23,True
train_run_esm2+3di_proj_gated_conv,O49644,Arabidopsis thaliana,propeptides,true,25,True
train_run_esm2+3di_proj_gated_conv,P0DMY0,Anemonia viridis,propeptides,true,12,True
train_run_esm2+3di_proj_gated_conv,P0DMY4,Anemonia viridis,propeptides,true,12,True
train_run_esm2+3di_proj_gated_conv,B0L0Y6,Conus caracteristicus,propeptides,true,6,False
train_run_esm2+3di_proj_gated_conv,I0B6F5,Chassalia chartacea,peptides,true,30,True
train_run_esm2+3di_proj_gated_conv,I0B6F5,Chassalia chartacea,propeptides,true,21,True
train_run_esm2+3di_proj_gated_conv,P52711,Hordeum vulgare,propeptides,true,11,False
train_run_esm2+3di_proj_gated_conv,P52711,Hordeum vulgare,propeptides,fp_pred,19,False
train_run_esm2+3di_proj_gated_conv,P33150,Gallus gallus,propeptides,true,19,True
train_run_esm2+3di_proj_gated_conv,P55290,Homo sapiens,propeptides,true,20,True
train_run_esm2+3di_proj_gated_conv,P26742,Bombyx mori,peptides,true,26,True
train_run_esm2+3di_proj_gated_conv,P26742,Bombyx mori,peptides,true,21,True
train_run_esm2+3di_proj_gated_conv,P26742,Bombyx mori,propeptides,true,19,True
train_run_esm2+3di_proj_gated_conv,P54197,Coccidioides posadasii,propeptides,true,29,True
train_run_esm2+3di_proj_gated_conv,Q03515,Oryctolagus cuniculus,propeptides,true,32,True
train_run_esm2+3di_proj_gated_conv,P24551,Rodentia sp.,peptides,true,25,False
train_run_esm2+3di_proj_gated_conv,P24551,Rodentia sp.,propeptides,fp_pred,26,False
train_run_esm2+3di_proj_gated_conv,P37212,Neurospora crassa,propeptides,true,14,False
train_run_esm2+3di_proj_gated_conv,P37212,Neurospora crassa,propeptides,fp_pred,6,False
train_run_esm2+3di_proj_gated_conv,P04815,Bos taurus,propeptides,true,12,True
train_run_esm2+3di_proj_gated_conv,P37890,Oryza sativa subsp. japonica,propeptides,true,11,False
train_run_esm2+3di_proj_gated_conv,P26739,Bombyx mori,peptides,true,26,True
train_run_esm2+3di_proj_gated_conv,P26739,Bombyx mori,peptides,true,24,True
train_run_esm2+3di_proj_gated_conv,P26739,Bombyx mori,propeptides,true,16,True
train_run_esm2+3di_proj_gated_conv,Q7A654,Staphylococcus aureus,propeptides,true,35,True
train_run_esm2+3di_proj_gated_conv,B2MW54,Haemaphysalis longicornis,propeptides,true,7,True
train_run_esm2+3di_proj_gated_conv,P15555,Streptomyces sp.,propeptides,true,26,False
train_run_esm2+3di_proj_gated_conv,A8WTF8,Caenorhabditis briggsae,peptides,true,7,True
train_run_esm2+3di_proj_gated_conv,A8WTF8,Caenorhabditis briggsae,peptides,true,7,True
train_run_esm2+3di_proj_gated_conv,A8WTF8,Caenorhabditis briggsae,peptides,true,7,True
train_run_esm2+3di_proj_gated_conv,A8WTF8,Caenorhabditis briggsae,propeptides,true,34,True
train_run_esm2+3di_proj_gated_conv,A8WTF8,Caenorhabditis briggsae,propeptides,true,6,True
train_run_esm2+3di_proj_gated_conv,Q9SNC3,Arabidopsis thaliana,propeptides,true,24,True
train_run_esm2+3di_proj_gated_conv,O49586,Arabidopsis thaliana,propeptides,true,23,True
train_run_esm2+3di_proj_gated_conv,P55259,Homo sapiens,propeptides,true,25,True
train_run_esm2+3di_proj_gated_conv,P19218,Rattus norvegicus,propeptides,true,25,True
train_run_esm2+3di_proj_gated_conv,P23505,Rattus norvegicus,propeptides,true,27,True
train_run_esm2+3di_proj_gated_conv,Q02747,Homo sapiens,peptides,true,15,False
train_run_esm2+3di_proj_gated_conv,Q02747,Homo sapiens,propeptides,fp_pred,19,False
train_run_esm2+3di_proj_gated_conv,Q5CZK3,Pan troglodytes,peptides,true,35,False
train_run_esm2+3di_proj_gated_conv,Q5CZK3,Pan troglodytes,peptides,true,26,True
train_run_esm2+3di_proj_gated_conv,Q5CZK3,Pan troglodytes,peptides,fp_pred,27,False
train_run_esm2+3di_proj_gated_conv,Q5CZK3,Pan troglodytes,propeptides,true,47,False
train_run_esm2+3di_proj_gated_conv,P70668,Rattus norvegicus,peptides,true,15,False
train_run_esm2+3di_proj_gated_conv,P70668,Rattus norvegicus,propeptides,fp_pred,8,False
train_run_esm2+3di_proj_gated_conv,D2Y263,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj_gated_conv,D2Y263,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj_gated_conv,D2Y279,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj_gated_conv,D2Y279,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj_gated_conv,D2Y261,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj_gated_conv,D2Y261,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj_gated_conv,D2Y284,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj_gated_conv,D2Y284,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj_gated_conv,D2Y2P5,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj_gated_conv,D2Y2P5,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj_gated_conv,D2Y287,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj_gated_conv,D2Y287,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj_gated_conv,P0CI49,Lychas mucronatus,propeptides,true,8,False
train_run_esm2+3di_proj_gated_conv,P0CI49,Lychas mucronatus,propeptides,fp_pred,32,False
train_run_esm2+3di_proj_gated_conv,D9U2A7,Lychas mucronatus,propeptides,true,8,False
train_run_esm2+3di_proj_gated_conv,D9U2A7,Lychas mucronatus,propeptides,fp_pred,32,False
train_run_esm2+3di_proj_gated_conv,P69939,Androctonus australis,propeptides,true,8,True
train_run_esm2+3di_proj_gated_conv,B8XH40,Buthus occitanus israelis,peptides,fp_pred,39,False
train_run_esm2+3di_proj_gated_conv,B8XH40,Buthus occitanus israelis,propeptides,true,8,False
train_run_esm2+3di_proj_gated_conv,B8XH40,Buthus occitanus israelis,propeptides,fp_pred,33,False
train_run_esm2+3di_proj_gated_conv,A0A059UI30,Mesobuthus gibbosus,peptides,fp_pred,39,False
train_run_esm2+3di_proj_gated_conv,A0A059UI30,Mesobuthus gibbosus,propeptides,true,8,False
train_run_esm2+3di_proj_gated_conv,A0A059UI30,Mesobuthus gibbosus,propeptides,fp_pred,31,False
train_run_esm2+3di_proj_gated_conv,Q9N661,Mesobuthus martensii,peptides,fp_pred,39,False
train_run_esm2+3di_proj_gated_conv,Q9N661,Mesobuthus martensii,propeptides,true,8,False
train_run_esm2+3di_proj_gated_conv,Q9N661,Mesobuthus martensii,propeptides,fp_pred,31,False
train_run_esm2+3di_proj_gated_conv,Q0GY44,Tityus discrepans,peptides,fp_pred,36,False
train_run_esm2+3di_proj_gated_conv,Q0GY44,Tityus discrepans,propeptides,true,8,False
train_run_esm2+3di_proj_gated_conv,Q0GY44,Tityus discrepans,propeptides,fp_pred,32,False
train_run_esm2+3di_proj_gated_conv,P69940,Tityus serrulatus,peptides,fp_pred,36,False
train_run_esm2+3di_proj_gated_conv,P69940,Tityus serrulatus,propeptides,true,8,False
train_run_esm2+3di_proj_gated_conv,P69940,Tityus serrulatus,propeptides,fp_pred,32,False
train_run_esm2+3di_proj_gated_conv,Q0GY46,Tityus trivittatus,peptides,fp_pred,36,False
train_run_esm2+3di_proj_gated_conv,Q0GY46,Tityus trivittatus,propeptides,true,7,False
train_run_esm2+3di_proj_gated_conv,Q0GY46,Tityus trivittatus,propeptides,fp_pred,32,False
train_run_esm2+3di_proj_gated_conv,A4USB4,Loxosceles intermedia,propeptides,true,8,False
train_run_esm2+3di_proj_gated_conv,P00974,Bos taurus,propeptides,true,14,True
train_run_esm2+3di_proj_gated_conv,P00974,Bos taurus,propeptides,true,7,False
train_run_esm2+3di_proj_gated_conv,C0HKR2,Agrotis ipsilon,peptides,true,8,True
train_run_esm2+3di_proj_gated_conv,C0HKR2,Agrotis ipsilon,peptides,true,8,True
train_run_esm2+3di_proj_gated_conv,C0HKR2,Agrotis ipsilon,peptides,true,8,True
train_run_esm2+3di_proj_gated_conv,C0HKR2,Agrotis ipsilon,peptides,true,8,True
train_run_esm2+3di_proj_gated_conv,C0HKR2,Agrotis ipsilon,peptides,true,8,True
train_run_esm2+3di_proj_gated_conv,C0HKR2,Agrotis ipsilon,peptides,true,8,True
train_run_esm2+3di_proj_gated_conv,C0HKR2,Agrotis ipsilon,peptides,true,9,True
train_run_esm2+3di_proj_gated_conv,C0HKR2,Agrotis ipsilon,peptides,true,11,True
train_run_esm2+3di_proj_gated_conv,C0HKR2,Agrotis ipsilon,peptides,fp_pred,30,False
train_run_esm2+3di_proj_gated_conv,C0HKR2,Agrotis ipsilon,peptides,fp_pred,8,False
train_run_esm2+3di_proj_gated_conv,C0HKR2,Agrotis ipsilon,peptides,fp_pred,8,False
train_run_esm2+3di_proj_gated_conv,C0HKR2,Agrotis ipsilon,propeptides,true,30,False
train_run_esm2+3di_proj_gated_conv,C0HKR2,Agrotis ipsilon,propeptides,true,19,False
train_run_esm2+3di_proj_gated_conv,C0HKR2,Agrotis ipsilon,propeptides,true,37,True
train_run_esm2+3di_proj_gated_conv,C0HKR2,Agrotis ipsilon,propeptides,true,9,True
train_run_esm2+3di_proj_gated_conv,C0HKR2,Agrotis ipsilon,propeptides,true,16,True
train_run_esm2+3di_proj_gated_conv,P61855,Drosophila melanogaster,peptides,true,8,True
train_run_esm2+3di_proj_gated_conv,P61855,Drosophila melanogaster,propeptides,true,46,False
train_run_esm2+3di_proj_gated_conv,Q9JHX4,Rattus norvegicus,propeptides,true,10,False
train_run_esm2+3di_proj_gated_conv,Q9JHX4,Rattus norvegicus,propeptides,fp_pred,15,False
train_run_esm2+3di_proj_gated_conv,Q3B7N0,Bos taurus,propeptides,true,20,True
train_run_esm2+3di_proj_gated_conv,P33722,Samia cynthia,peptides,true,27,True
train_run_esm2+3di_proj_gated_conv,P33722,Samia cynthia,peptides,true,20,True
train_run_esm2+3di_proj_gated_conv,P33722,Samia cynthia,propeptides,true,21,True
train_run_esm2+3di_proj_gated_conv,P26743,Bombyx mori,peptides,true,26,True
train_run_esm2+3di_proj_gated_conv,P26743,Bombyx mori,peptides,true,24,True
train_run_esm2+3di_proj_gated_conv,P26743,Bombyx mori,propeptides,true,16,True
train_run_esm2+3di_proj_gated_conv,Q9DA79,Mus musculus,propeptides,true,31,True
train_run_esm2+3di_proj_gated_conv,Q9H4A9,Homo sapiens,propeptides,true,23,True
train_run_esm2+3di_proj_gated_conv,Q4WI46,Neosartorya fumigata,propeptides,true,27,True
train_run_esm2+3di_proj_gated_conv,Q60E70,Oryza sativa subsp. japonica,propeptides,true,27,True
train_run_esm2+3di_proj_gated_conv,P58440,Viola odorata,peptides,true,31,True
train_run_esm2+3di_proj_gated_conv,P58440,Viola odorata,propeptides,fp_pred,48,False
train_run_esm2+3di_proj_gated_conv,P0DN32,Arthroderma benhamiae,propeptides,true,33,False
train_run_esm2+3di_proj_gated_conv,P0DN32,Arthroderma benhamiae,propeptides,fp_pred,24,False
train_run_esm2+3di_proj_gated_conv,P81603,Aedes aegypti,peptides,fp_pred,40,False
train_run_esm2+3di_proj_gated_conv,P81603,Aedes aegypti,propeptides,true,36,True
train_run_esm2+3di_proj_gated_conv,Q1MX22,Bombyx mori,peptides,true,10,True
train_run_esm2+3di_proj_gated_conv,Q1MX22,Bombyx mori,peptides,true,7,True
train_run_esm2+3di_proj_gated_conv,Q1MX22,Bombyx mori,peptides,true,7,True
train_run_esm2+3di_proj_gated_conv,Q1MX22,Bombyx mori,peptides,true,8,True
