run,protein_id,organism,task,kind,length,matched
train_run_esm2+3di_proj,P55086,Mus musculus,propeptides,true,13,False
train_run_esm2+3di_proj,P55086,Mus musculus,propeptides,fp_pred,26,False
train_run_esm2+3di_proj,Q63645,Rattus norvegicus,propeptides,true,11,False
train_run_esm2+3di_proj,Q63645,Rattus norvegicus,propeptides,fp_pred,29,False
train_run_esm2+3di_proj,Q9BPA0,Conus ventricosus,peptides,true,26,True
train_run_esm2+3di_proj,Q9BPA0,Conus ventricosus,propeptides,true,33,True
train_run_esm2+3di_proj,P69749,Conus bullatus,peptides,true,27,True
train_run_esm2+3di_proj,P69749,Conus bullatus,propeptides,true,27,True
train_run_esm2+3di_proj,O77248,Spodoptera litura,propeptides,true,5,True
train_run_esm2+3di_proj,A0A3G5BIB1,Dolopus genitalis,peptides,fp_pred,36,False
train_run_esm2+3di_proj,A0A3G5BIB1,Dolopus genitalis,propeptides,true,14,True
train_run_esm2+3di_proj,P0DMX8,Anemonia viridis,peptides,fp_pred,43,False
train_run_esm2+3di_proj,P0DMX8,Anemonia viridis,propeptides,true,12,True
train_run_esm2+3di_proj,B3EWH5,Petunia hybrida,peptides,true,30,False
train_run_esm2+3di_proj,B3EWH5,Petunia hybrida,peptides,fp_pred,35,False
train_run_esm2+3di_proj,B3EWH5,Petunia hybrida,propeptides,true,43,False
train_run_esm2+3di_proj,B3EWH5,Petunia hybrida,propeptides,true,6,False
train_run_esm2+3di_proj,B3EWH5,Petunia hybrida,propeptides,fp_pred,14,False
train_run_esm2+3di_proj,P08819,Triticum aestivum,propeptides,true,27,False
train_run_esm2+3di_proj,Q0II73,Bos taurus,propeptides,true,21,True
train_run_esm2+3di_proj,P0DQM5,Burkholderia thailandensis,peptides,true,19,False
train_run_esm2+3di_proj,P0DQM5,Burkholderia thailandensis,propeptides,true,28,False
train_run_esm2+3di_proj,P0DQM5,Burkholderia thailandensis,propeptides,fp_pred,47,False
train_run_esm2+3di_proj,Q8N687,Homo sapiens,peptides,true,47,False
train_run_esm2+3di_proj,Q8N687,Homo sapiens,peptides,fp_pred,43,False
train_run_esm2+3di_proj,Q9NIP6,Drosophila melanogaster,peptides,true,12,True
train_run_esm2+3di_proj,Q9NIP6,Drosophila melanogaster,peptides,true,10,True
train_run_esm2+3di_proj,Q9NIP6,Drosophila melanogaster,peptides,true,15,True
train_run_esm2+3di_proj,Q9NIP6,Drosophila melanogaster,propeptides,true,7,True
train_run_esm2+3di_proj,Q9NIP6,Drosophila melanogaster,propeptides,true,36,True
train_run_esm2+3di_proj,Q9NIP6,Drosophila melanogaster,propeptides,true,19,True
train_run_esm2+3di_proj,Q9NIP6,Drosophila melanogaster,propeptides,true,18,True
train_run_esm2+3di_proj,P53301,Saccharomyces cerevisiae,propeptides,true,25,True
train_run_esm2+3di_proj,P67973,Balaenoptera physalus,peptides,true,30,False
train_run_esm2+3di_proj,P67973,Balaenoptera physalus,peptides,true,21,False
train_run_esm2+3di_proj,A0A0B5AC98,Conus floridulus,peptides,true,34,False
train_run_esm2+3di_proj,A0A0B5AC98,Conus floridulus,peptides,true,38,False
train_run_esm2+3di_proj,A0A0B5AC98,Conus floridulus,peptides,fp_pred,40,False
train_run_esm2+3di_proj,A0A0B5AC98,Conus floridulus,peptides,fp_pred,28,False
train_run_esm2+3di_proj,A0A0B5AC98,Conus floridulus,propeptides,true,31,False
train_run_esm2+3di_proj,A0A0B5AC98,Conus floridulus,propeptides,fp_pred,11,False
train_run_esm2+3di_proj,P0A313,Lactococcus lactis subsp. cremoris,propeptides,true,21,True
train_run_esm2+3di_proj,Q29451,Bos taurus,propeptides,true,31,False
train_run_esm2+3di_proj,P26740,Bombyx mori,peptides,true,26,True
train_run_esm2+3di_proj,P26740,Bombyx mori,peptides,true,21,True
train_run_esm2+3di_proj,P26740,Bombyx mori,propeptides,true,19,True
train_run_esm2+3di_proj,P15410,Bombyx mori,peptides,true,25,True
train_run_esm2+3di_proj,P15410,Bombyx mori,peptides,true,22,True
train_run_esm2+3di_proj,P15410,Bombyx mori,propeptides,true,21,True
train_run_esm2+3di_proj,D4ALQ5,Arthroderma benhamiae,propeptides,true,24,True
train_run_esm2+3di_proj,Q7YX32,Caenorhabditis elegans,peptides,true,7,True
train_run_esm2+3di_proj,Q7YX32,Caenorhabditis elegans,peptides,true,7,True
train_run_esm2+3di_proj,Q7YX32,Caenorhabditis elegans,peptides,true,7,True
train_run_esm2+3di_proj,Q7YX32,Caenorhabditis elegans,propeptides,true,31,True
train_run_esm2+3di_proj,Q7YX32,Caenorhabditis elegans,propeptides,true,6,True
train_run_esm2+3di_proj,Q9SIL7,Arabidopsis thaliana,propeptides,true,25,True
train_run_esm2+3di_proj,Q5AL03,Candida albicans,propeptides,true,24,True
train_run_esm2+3di_proj,X5IY26,Conus geographus,peptides,true,32,True
train_run_esm2+3di_proj,X5IY26,Conus geographus,propeptides,true,25,True
train_run_esm2+3di_proj,D2DGD7,Conus pulicarius,peptides,true,39,True
train_run_esm2+3di_proj,D2DGD7,Conus pulicarius,propeptides,true,23,True
train_run_esm2+3di_proj,O49644,Arabidopsis thaliana,propeptides,true,25,True
train_run_esm2+3di_proj,P0DMY0,Anemonia viridis,propeptides,true,12,True
train_run_esm2+3di_proj,P0DMY4,Anemonia viridis,peptides,fp_pred,47,False
train_run_esm2+3di_proj,P0DMY4,Anemonia viridis,propeptides,true,12,True
train_run_esm2+3di_proj,B0L0Y6,Conus caracteristicus,peptides,fp_pred,31,False
train_run_esm2+3di_proj,B0L0Y6,Conus caracteristicus,propeptides,true,6,False
train_run_esm2+3di_proj,I0B6F5,Chassalia chartacea,peptides,true,30,True
train_run_esm2+3di_proj,I0B6F5,Chassalia chartacea,propeptides,true,21,True
train_run_esm2+3di_proj,P52711,Hordeum vulgare,propeptides,true,11,False
train_run_esm2+3di_proj,P33150,Gallus gallus,propeptides,true,19,True
train_run_esm2+3di_proj,P55290,Homo sapiens,propeptides,true,20,True
train_run_esm2+3di_proj,P26742,Bombyx mori,peptides,true,26,True
train_run_esm2+3di_proj,P26742,Bombyx mori,peptides,true,21,True
train_run_esm2+3di_proj,P26742,Bombyx mori,propeptides,true,19,True
train_run_esm2+3di_proj,P54197,Coccidioides posadasii,propeptides,true,29,True
train_run_esm2+3di_proj,Q03515,Oryctolagus cuniculus,propeptides,true,32,True
train_run_esm2+3di_proj,Q03515,Oryctolagus cuniculus,propeptides,fp_pred,12,False
train_run_esm2+3di_proj,P24551,Rodentia sp.,peptides,true,25,False
train_run_esm2+3di_proj,P24551,Rodentia sp.,propeptides,fp_pred,26,False
train_run_esm2+3di_proj,P37212,Neurospora crassa,propeptides,true,14,False
train_run_esm2+3di_proj,P04815,Bos taurus,propeptides,true,12,True
train_run_esm2+3di_proj,P37890,Oryza sativa subsp. japonica,propeptides,true,11,False
train_run_esm2+3di_proj,P37890,Oryza sativa subsp. japonica,propeptides,fp_pred,39,False
train_run_esm2+3di_proj,P26739,Bombyx mori,peptides,true,26,True
train_run_esm2+3di_proj,P26739,Bombyx mori,peptides,true,24,True
train_run_esm2+3di_proj,P26739,Bombyx mori,propeptides,true,16,True
train_run_esm2+3di_proj,Q7A654,Staphylococcus aureus,propeptides,true,35,True
train_run_esm2+3di_proj,B2MW54,Haemaphysalis longicornis,peptides,fp_pred,46,False
train_run_esm2+3di_proj,B2MW54,Haemaphysalis longicornis,propeptides,true,7,True
train_run_esm2+3di_proj,P15555,Streptomyces sp.,propeptides,true,26,True
train_run_esm2+3di_proj,A8WTF8,Caenorhabditis briggsae,peptides,true,7,True
train_run_esm2+3di_proj,A8WTF8,Caenorhabditis briggsae,peptides,true,7,True
train_run_esm2+3di_proj,A8WTF8,Caenorhabditis briggsae,peptides,true,7,True
train_run_esm2+3di_proj,A8WTF8,Caenorhabditis briggsae,propeptides,true,34,True
train_run_esm2+3di_proj,A8WTF8,Caenorhabditis briggsae,propeptides,true,6,True
train_run_esm2+3di_proj,Q9SNC3,Arabidopsis thaliana,propeptides,true,24,True
train_run_esm2+3di_proj,O49586,Arabidopsis thaliana,propeptides,true,23,True
train_run_esm2+3di_proj,P55259,Homo sapiens,propeptides,true,25,True
train_run_esm2+3di_proj,P19218,Rattus norvegicus,propeptides,true,25,True
train_run_esm2+3di_proj,P23505,Rattus norvegicus,propeptides,true,27,True
train_run_esm2+3di_proj,Q02747,Homo sapiens,peptides,true,15,False
train_run_esm2+3di_proj,Q5CZK3,Pan troglodytes,peptides,true,35,True
train_run_esm2+3di_proj,Q5CZK3,Pan troglodytes,peptides,true,26,True
train_run_esm2+3di_proj,Q5CZK3,Pan troglodytes,propeptides,true,47,False
train_run_esm2+3di_proj,P70668,Rattus norvegicus,peptides,true,15,False
train_run_esm2+3di_proj,D2Y263,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj,D2Y263,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj,D2Y279,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj,D2Y279,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj,D2Y261,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj,D2Y261,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj,D2Y284,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj,D2Y284,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj,D2Y2P5,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj,D2Y2P5,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj,D2Y287,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj,D2Y287,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj,P0CI49,Lychas mucronatus,propeptides,true,8,False
train_run_esm2+3di_proj,P0CI49,Lychas mucronatus,propeptides,fp_pred,31,False
train_run_esm2+3di_proj,D9U2A7,Lychas mucronatus,propeptides,true,8,False
train_run_esm2+3di_proj,D9U2A7,Lychas mucronatus,propeptides,fp_pred,31,False
train_run_esm2+3di_proj,P69939,Androctonus australis,propeptides,true,8,True
train_run_esm2+3di_proj,B8XH40,Buthus occitanus israelis,peptides,fp_pred,39,False
train_run_esm2+3di_proj,B8XH40,Buthus occitanus israelis,propeptides,true,8,False
train_run_esm2+3di_proj,B8XH40,Buthus occitanus israelis,propeptides,fp_pred,33,False
train_run_esm2+3di_proj,A0A059UI30,Mesobuthus gibbosus,propeptides,true,8,False
train_run_esm2+3di_proj,A0A059UI30,Mesobuthus gibbosus,propeptides,fp_pred,31,False
train_run_esm2+3di_proj,Q9N661,Mesobuthus martensii,peptides,fp_pred,37,False
train_run_esm2+3di_proj,Q9N661,Mesobuthus martensii,propeptides,true,8,False
train_run_esm2+3di_proj,Q9N661,Mesobuthus martensii,propeptides,fp_pred,33,False
train_run_esm2+3di_proj,Q0GY44,Tityus discrepans,peptides,fp_pred,36,False
train_run_esm2+3di_proj,Q0GY44,Tityus discrepans,propeptides,true,8,False
train_run_esm2+3di_proj,Q0GY44,Tityus discrepans,propeptides,fp_pred,32,False
train_run_esm2+3di_proj,P69940,Tityus serrulatus,peptides,fp_pred,36,False
train_run_esm2+3di_proj,P69940,Tityus serrulatus,propeptides,true,8,False
train_run_esm2+3di_proj,P69940,Tityus serrulatus,propeptides,fp_pred,32,False
train_run_esm2+3di_proj,Q0GY46,Tityus trivittatus,peptides,fp_pred,36,False
train_run_esm2+3di_proj,Q0GY46,Tityus trivittatus,propeptides,true,7,False
train_run_esm2+3di_proj,Q0GY46,Tityus trivittatus,propeptides,fp_pred,32,False
train_run_esm2+3di_proj,A4USB4,Loxosceles intermedia,propeptides,true,8,False
train_run_esm2+3di_proj,P00974,Bos taurus,propeptides,true,14,True
train_run_esm2+3di_proj,P00974,Bos taurus,propeptides,true,7,False
train_run_esm2+3di_proj,C0HKR2,Agrotis ipsilon,peptides,true,8,True
train_run_esm2+3di_proj,C0HKR2,Agrotis ipsilon,peptides,true,8,True
train_run_esm2+3di_proj,C0HKR2,Agrotis ipsilon,peptides,true,8,True
train_run_esm2+3di_proj,C0HKR2,Agrotis ipsilon,peptides,true,8,True
train_run_esm2+3di_proj,C0HKR2,Agrotis ipsilon,peptides,true,8,True
train_run_esm2+3di_proj,C0HKR2,Agrotis ipsilon,peptides,true,8,True
train_run_esm2+3di_proj,C0HKR2,Agrotis ipsilon,peptides,true,9,True
train_run_esm2+3di_proj,C0HKR2,Agrotis ipsilon,peptides,true,11,True
train_run_esm2+3di_proj,C0HKR2,Agrotis ipsilon,peptides,fp_pred,30,False
train_run_esm2+3di_proj,C0HKR2,Agrotis ipsilon,peptides,fp_pred,8,False
train_run_esm2+3di_proj,C0HKR2,Agrotis ipsilon,peptides,fp_pred,8,False
train_run_esm2+3di_proj,C0HKR2,Agrotis ipsilon,propeptides,true,30,False
train_run_esm2+3di_proj,C0HKR2,Agrotis ipsilon,propeptides,true,19,False
train_run_esm2+3di_proj,C0HKR2,Agrotis ipsilon,propeptides,true,37,True
train_run_esm2+3di_proj,C0HKR2,Agrotis ipsilon,propeptides,true,9,True
train_run_esm2+3di_proj,C0HKR2,Agrotis ipsilon,propeptides,true,16,True
train_run_esm2+3di_proj,P61855,Drosophila melanogaster,peptides,true,8,True
train_run_esm2+3di_proj,P61855,Drosophila melanogaster,peptides,fp_pred,46,False
train_run_esm2+3di_proj,P61855,Drosophila melanogaster,propeptides,true,46,False
train_run_esm2+3di_proj,Q9JHX4,Rattus norvegicus,propeptides,true,10,False
train_run_esm2+3di_proj,Q3B7N0,Bos taurus,propeptides,true,20,True
train_run_esm2+3di_proj,P33722,Samia cynthia,peptides,true,27,True
train_run_esm2+3di_proj,P33722,Samia cynthia,peptides,true,20,True
train_run_esm2+3di_proj,P33722,Samia cynthia,propeptides,true,21,True
train_run_esm2+3di_proj,P26743,Bombyx mori,peptides,true,26,True
train_run_esm2+3di_proj,P26743,Bombyx mori,peptides,true,24,True
train_run_esm2+3di_proj,P26743,Bombyx mori,propeptides,true,16,True
train_run_esm2+3di_proj,Q9DA79,Mus musculus,propeptides,true,31,True
train_run_esm2+3di_proj,Q9H4A9,Homo sapiens,propeptides,true,23,True
train_run_esm2+3di_proj,Q4WI46,Neosartorya fumigata,propeptides,true,27,True
train_run_esm2+3di_proj,Q60E70,Oryza sativa subsp. japonica,propeptides,true,27,True
train_run_esm2+3di_proj,P58440,Viola odorata,peptides,true,31,True
train_run_esm2+3di_proj,P58440,Viola odorata,propeptides,fp_pred,26,False
train_run_esm2+3di_proj,P58440,Viola odorata,propeptides,fp_pred,35,False
train_run_esm2+3di_proj,P0DN32,Arthroderma benhamiae,propeptides,true,33,False
train_run_esm2+3di_proj,P0DN32,Arthroderma benhamiae,propeptides,fp_pred,24,False
train_run_esm2+3di_proj,P81603,Aedes aegypti,peptides,fp_pred,40,False
train_run_esm2+3di_proj,P81603,Aedes aegypti,propeptides,true,36,True
train_run_esm2+3di_proj,Q1MX22,Bombyx mori,peptides,true,10,True
train_run_esm2+3di_proj,Q1MX22,Bombyx mori,peptides,true,7,True
train_run_esm2+3di_proj,Q1MX22,Bombyx mori,peptides,true,7,True
train_run_esm2+3di_proj,Q1MX22,Bombyx mori,peptides,true,8,False
train_run_esm2+3di_proj,Q1MX22,Bombyx mori,peptides,fp_pred,46,False
train_run_esm2+3di_proj,Q1MX22,Bombyx mori,peptides,fp_pred,30,False
train_run_esm2+3di_proj,Q1MX22,Bombyx mori,peptides,fp_pred,20,False
train_run_esm2+3di_proj,Q1MX22,Bombyx mori,peptides,fp_pred,10,False
train_run_esm2+3di_proj,Q1MX22,Bombyx mori,propeptides,true,11,True
train_run_esm2+3di_proj,Q1MX22,Bombyx mori,propeptides,true,47,False
train_run_esm2+3di_proj,Q1MX22,Bombyx mori,propeptides,true,19,False
train_run_esm2+3di_proj,Q1MX22,Bombyx mori,propeptides,true,33,False
train_run_esm2+3di_proj,Q8LEE9,Arabidopsis thaliana,propeptides,true,29,True
train_run_esm2+3di_proj,Q4V4I9,Drosophila melanogaster,peptides,true,13,True
train_run_esm2+3di_proj,Q5AK54,Candida albicans,propeptides,true,25,True
train_run_esm2+3di_proj,O44516,Caenorhabditis elegans,propeptides,true,19,True
train_run_esm2+3di_proj,P01362,Aplysia californica,peptides,true,5,False
train_run_esm2+3di_proj,P01362,Aplysia californica,peptides,true,46,False
train_run_esm2+3di_proj,P01362,Aplysia californica,peptides,true,9,False
train_run_esm2+3di_proj,P01362,Aplysia californica,peptides,true,19,True
train_run_esm2+3di_proj,P01362,Aplysia californica,peptides,true,36,True
train_run_esm2+3di_proj,P01362,Aplysia californica,peptides,true,27,False
train_run_esm2+3di_proj,P01362,Aplysia californica,propeptides,true,23,True
train_run_esm2+3di_proj,P01362,Aplysia californica,propeptides,fp_pred,27,False
train_run_esm2+3di_proj,A0A096P2H4,Papio anubis,peptides,fp_pred,27,False
train_run_esm2+3di_proj,A0A096P2H4,Papio anubis,propeptides,true,6,False
train_run_esm2+3di_proj,P82993,Hordeum vulgare subsp. spontaneum,propeptides,true,46,False
train_run_esm2+3di_proj,P46193,Bos taurus,peptides,true,25,False
train_run_esm2+3di_proj,P46193,Bos taurus,propeptides,fp_pred,28,False
train_run_esm2+3di_proj,P14087,Cavia cutleri,peptides,true,25,False
train_run_esm2+3di_proj,P14087,Cavia cutleri,propeptides,fp_pred,29,False
train_run_esm2+3di_proj,P19619,Sus scrofa,peptides,true,25,False
train_run_esm2+3di_proj,P19619,Sus scrofa,propeptides,fp_pred,28,False
train_run_esm2+3di_proj,P0DTJ6,Conus bayani,peptides,true,28,True
train_run_esm2+3di_proj,P0DTJ6,Conus bayani,propeptides,true,35,True
train_run_esm2+3di_proj,P08306,Paracoccus denitrificans,propeptides,true,18,False
train_run_esm2+3di_proj,Q9SJ81,Arabidopsis thaliana,propeptides,true,22,True
train_run_esm2+3di_proj,Q9FFH6,Arabidopsis thaliana,propeptides,true,23,True
train_run_esm2+3di_proj,Q04433,Saccharomyces cerevisiae,propeptides,true,22,True
train_run_esm2+3di_proj,Q9FM65,Arabidopsis thaliana,propeptides,true,28,True
train_run_esm2+3di_proj,D2DGD9,Conus litteratus,peptides,true,39,False
train_run_esm2+3di_proj,D2DGD9,Conus litteratus,propeptides,true,23,False
train_run_esm2+3di_proj,D2DGD9,Conus litteratus,propeptides,fp_pred,12,False
train_run_esm2+3di_proj,Q9VT51,Drosophila melanogaster,peptides,true,24,True
train_run_esm2+3di_proj,Q9VT51,Drosophila melanogaster,peptides,true,30,False
train_run_esm2+3di_proj,Q9VT51,Drosophila melanogaster,peptides,fp_pred,25,False
train_run_esm2+3di_proj,Q9VT51,Drosophila melanogaster,propeptides,fp_pred,31,False
train_run_esm2+3di_proj,Q9VT51,Drosophila melanogaster,propeptides,fp_pred,29,False
train_run_esm2+3di_proj,P79897,Sus scrofa,peptides,true,15,False
train_run_esm2+3di_proj,Q9VT53,Drosophila melanogaster,peptides,true,22,True
train_run_esm2+3di_proj,Q9VT53,Drosophila melanogaster,peptides,true,20,True
train_run_esm2+3di_proj,Q9VT53,Drosophila melanogaster,peptides,fp_pred,43,False
train_run_esm2+3di_proj,D2Y295,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj,D2Y295,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj,D2Y260,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj,D2Y260,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj,D2Y267,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj,D2Y267,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj,D2Y2P6,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj,D2Y2P6,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj,M1E1F1,Hexophthalma dolichocephala,peptides,true,31,False
train_run_esm2+3di_proj,M1E1F1,Hexophthalma dolichocephala,peptides,fp_pred,36,False
train_run_esm2+3di_proj,M1E1F1,Hexophthalma dolichocephala,propeptides,true,17,False
train_run_esm2+3di_proj,M1E1F1,Hexophthalma dolichocephala,propeptides,fp_pred,12,False
train_run_esm2+3di_proj,E2AYH6,Camponotus floridanus,peptides,true,10,True
train_run_esm2+3di_proj,E2AYH6,Camponotus floridanus,peptides,true,10,True
train_run_esm2+3di_proj,E2AYH6,Camponotus floridanus,peptides,fp_pred,12,False
train_run_esm2+3di_proj,E2AYH6,Camponotus floridanus,propeptides,true,7,True
train_run_esm2+3di_proj,E2AYH6,Camponotus floridanus,propeptides,true,11,True
train_run_esm2+3di_proj,E2AYH6,Camponotus floridanus,propeptides,fp_pred,10,False
train_run_esm2+3di_proj,Q8N6Q3,Homo sapiens,propeptides,true,29,True
train_run_esm2+3di_proj,Q01819,Drosophila melanogaster,propeptides,true,24,True
train_run_esm2+3di_proj,P86471,Lucilia sericata,peptides,true,40,True
train_run_esm2+3di_proj,P86471,Lucilia sericata,propeptides,true,29,True
train_run_esm2+3di_proj,P35905,Lissachatina fulica,peptides,true,5,True
train_run_esm2+3di_proj,P35905,Lissachatina fulica,peptides,true,5,True
train_run_esm2+3di_proj,P35905,Lissachatina fulica,peptides,true,5,True
train_run_esm2+3di_proj,P35905,Lissachatina fulica,peptides,true,5,True
train_run_esm2+3di_proj,P35905,Lissachatina fulica,peptides,true,6,True
train_run_esm2+3di_proj,P35905,Lissachatina fulica,peptides,true,6,True
train_run_esm2+3di_proj,P35905,Lissachatina fulica,peptides,true,5,True
train_run_esm2+3di_proj,P35905,Lissachatina fulica,peptides,true,6,True
train_run_esm2+3di_proj,P35905,Lissachatina fulica,peptides,true,5,True
train_run_esm2+3di_proj,P35905,Lissachatina fulica,peptides,fp_pred,5,False
train_run_esm2+3di_proj,P35905,Lissachatina fulica,peptides,fp_pred,25,False
train_run_esm2+3di_proj,P35905,Lissachatina fulica,peptides,fp_pred,18,False
train_run_esm2+3di_proj,P35905,Lissachatina fulica,propeptides,true,36,True
train_run_esm2+3di_proj,P35905,Lissachatina fulica,propeptides,true,47,False
train_run_esm2+3di_proj,Q6CRM2,Kluyveromyces lactis,propeptides,true,17,False
train_run_esm2+3di_proj,Q7YRU7,Canis lupus familiaris,propeptides,true,25,False
train_run_esm2+3di_proj,B8JLQ9,Danio rerio,propeptides,true,24,True
train_run_esm2+3di_proj,A7LI92,Californiconus californicus,peptides,true,42,True
train_run_esm2+3di_proj,A7LI92,Californiconus californicus,propeptides,true,23,True
train_run_esm2+3di_proj,P81602,Aedes aegypti,peptides,true,40,True
train_run_esm2+3di_proj,P81602,Aedes aegypti,propeptides,true,38,True
train_run_esm2+3di_proj,P25291,Canis lupus familiaris,propeptides,true,25,True
train_run_esm2+3di_proj,O22126,Arabidopsis thaliana,propeptides,true,28,True
train_run_esm2+3di_proj,Q9VT52,Drosophila melanogaster,peptides,true,19,False
train_run_esm2+3di_proj,Q9VT52,Drosophila melanogaster,peptides,true,29,True
train_run_esm2+3di_proj,Q9VT52,Drosophila melanogaster,peptides,fp_pred,25,False
train_run_esm2+3di_proj,Q9VT52,Drosophila melanogaster,propeptides,true,39,False
train_run_esm2+3di_proj,Q9VT52,Drosophila melanogaster,propeptides,fp_pred,37,False
train_run_esm2+3di_proj,Q16661,Homo sapiens,peptides,true,24,False
train_run_esm2+3di_proj,D2Y255,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj,D2Y255,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj,D2Y262,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj,D2Y262,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj,D2Y264,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj,D2Y264,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj,D2Y281,Cyriopagopus hainanus,peptides,true,39,False
train_run_esm2+3di_proj,D2Y281,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj,D2Y2I0,Cyriopagopus hainanus,peptides,true,39,True
train_run_esm2+3di_proj,D2Y2I0,Cyriopagopus hainanus,propeptides,fp_pred,51,False
train_run_esm2+3di_proj,P0DMY5,Anemonia viridis,propeptides,true,12,True
train_run_esm2+3di_proj,Q8IVL8,Homo sapiens,propeptides,true,22,True
train_run_esm2+3di_proj,Q5AFA2,Candida albicans,propeptides,true,23,True
train_run_esm2+3di_proj,P0C249,Conus inscriptus,peptides,true,7,True
train_run_esm2+3di_proj,A6YR20,Californiconus californicus,peptides,true,45,True
train_run_esm2+3di_proj,A6YR20,Californiconus californicus,propeptides,true,23,True
train_run_esm2+3di_proj,Q17027,Anopheles gambiae,peptides,fp_pred,40,False
train_run_esm2+3di_proj,Q17027,Anopheles gambiae,propeptides,true,37,True
train_run_esm2+3di_proj,G5EEC2,Caenorhabditis elegans,peptides,true,11,True
train_run_esm2+3di_proj,G5EEC2,Caenorhabditis elegans,peptides,true,11,True
train_run_esm2+3di_proj,G5EEC2,Caenorhabditis elegans,peptides,true,11,True
train_run_esm2+3di_proj,G5EEC2,Caenorhabditis elegans,peptides,true,11,True
train_run_esm2+3di_proj,G5EEC2,Caenorhabditis elegans,peptides,true,11,True
train_run_esm2+3di_proj,G5EEC2,Caenorhabditis elegans,peptides,true,11,True
train_run_esm2+3di_proj,G5EEC2,Caenorhabditis elegans,peptides,true,11,True
train_run_esm2+3di_proj,G5EEC2,Caenorhabditis elegans,peptides,true,11,True
train_run_esm2+3di_proj,G5EEC2,Caenorhabditis elegans,propeptides,true,30,True
train_run_esm2+3di_proj,G5EEC2,Caenorhabditis elegans,propeptides,true,17,True
train_run_esm2+3di_proj,Q08906,Saccharomyces cerevisiae,propeptides,true,23,True
train_run_esm2+3di_proj,P26731,Bombyx mori,peptides,true,28,True
train_run_esm2+3di_proj,P26731,Bombyx mori,peptides,true,20,True
train_run_esm2+3di_proj,P26731,Bombyx mori,propeptides,true,19,True
train_run_esm2+3di_proj,P26735,Bombyx mori,peptides,true,25,True
train_run_esm2+3di_proj,P26735,Bombyx mori,peptides,true,26,True
train_run_esm2+3di_proj,P26735,Bombyx mori,propeptides,true,21,True
train_run_esm2+3di_proj,Q1I8U1,Pseudomonas entomophila,propeptides,true,33,False
train_run_esm2+3di_proj,Q1I8U1,Pseudomonas entomophila,propeptides,fp_pred,28,False
train_run_esm2+3di_proj,Q9Y0X4,Mesobuthus martensii,peptides,true,47,False
train_run_esm2+3di_proj,Q9Y0X4,Mesobuthus martensii,peptides,fp_pred,36,False
train_run_esm2+3di_proj,Q9Y0X4,Mesobuthus martensii,propeptides,fp_pred,14,False
train_run_esm2+3di_proj,Q9NL83,Procambarus clarkii,peptides,true,11,True
train_run_esm2+3di_proj,Q9NL83,Procambarus clarkii,peptides,true,13,True
train_run_esm2+3di_proj,Q9NL83,Procambarus clarkii,peptides,true,13,True
train_run_esm2+3di_proj,Q9NL83,Procambarus clarkii,peptides,true,13,True
train_run_esm2+3di_proj,Q9NL83,Procambarus clarkii,peptides,true,13,True
train_run_esm2+3di_proj,Q9NL83,Procambarus clarkii,peptides,true,13,True
train_run_esm2+3di_proj,Q9NL83,Procambarus clarkii,peptides,true,13,True
train_run_esm2+3di_proj,Q9NL83,Procambarus clarkii,peptides,true,13,True
train_run_esm2+3di_proj,Q9NL83,Procambarus clarkii,peptides,true,13,True
train_run_esm2+3di_proj,Q9NL83,Procambarus clarkii,peptides,true,11,True
