run,protein_id,organism,task,kind,length,matched
esmc6b_3di_widehead,O44663,Caenorhabditis elegans,peptides,true,7,False
esmc6b_3di_widehead,O44663,Caenorhabditis elegans,peptides,true,8,False
esmc6b_3di_widehead,O44663,Caenorhabditis elegans,peptides,true,5,False
esmc6b_3di_widehead,O44663,Caenorhabditis elegans,peptides,true,5,False
esmc6b_3di_widehead,O44663,Caenorhabditis elegans,peptides,true,7,False
esmc6b_3di_widehead,Q7XR91,Oryza sativa subsp. japonica,propeptides,true,27,True
esmc6b_3di_widehead,Q7XR91,Oryza sativa subsp. japonica,propeptides,tp_pred,27,True
esmc6b_3di_widehead,Q27023,Tenebrio molitor,peptides,fp_pred,43,False
esmc6b_3di_widehead,Q27023,Tenebrio molitor,propeptides,true,22,True
esmc6b_3di_widehead,Q27023,Tenebrio molitor,propeptides,tp_pred,20,True
esmc6b_3di_widehead,Q8MJ80,Sus scrofa,peptides,true,25,True
esmc6b_3di_widehead,Q8MJ80,Sus scrofa,peptides,tp_pred,25,True
esmc6b_3di_widehead,Q8MJ80,Sus scrofa,propeptides,true,30,False
esmc6b_3di_widehead,Q8MJ80,Sus scrofa,propeptides,fp_pred,34,False
esmc6b_3di_widehead,P81172,Homo sapiens,peptides,true,25,True
esmc6b_3di_widehead,P81172,Homo sapiens,peptides,tp_pred,25,True
esmc6b_3di_widehead,P81172,Homo sapiens,propeptides,true,30,False
esmc6b_3di_widehead,P81172,Homo sapiens,propeptides,fp_pred,35,False
esmc6b_3di_widehead,Q94F08,Arabidopsis thaliana,propeptides,true,24,True
esmc6b_3di_widehead,Q94F08,Arabidopsis thaliana,propeptides,tp_pred,24,True
esmc6b_3di_widehead,P13190,Callorhinchus milii,peptides,true,31,False
esmc6b_3di_widehead,P13190,Callorhinchus milii,peptides,true,21,True
esmc6b_3di_widehead,P13190,Callorhinchus milii,peptides,fp_pred,26,False
esmc6b_3di_widehead,P13190,Callorhinchus milii,peptides,tp_pred,21,True
esmc6b_3di_widehead,P13190,Callorhinchus milii,propeptides,true,34,True
esmc6b_3di_widehead,P13190,Callorhinchus milii,propeptides,tp_pred,36,True
esmc6b_3di_widehead,P01321,Canis lupus familiaris,peptides,true,30,True
esmc6b_3di_widehead,P01321,Canis lupus familiaris,peptides,true,21,True
esmc6b_3di_widehead,P01321,Canis lupus familiaris,peptides,tp_pred,30,True
esmc6b_3di_widehead,P01321,Canis lupus familiaris,peptides,tp_pred,21,True
esmc6b_3di_widehead,P01321,Canis lupus familiaris,propeptides,true,31,True
esmc6b_3di_widehead,P01321,Canis lupus familiaris,propeptides,tp_pred,31,True
esmc6b_3di_widehead,P12706,Xenopus laevis,peptides,true,30,True
esmc6b_3di_widehead,P12706,Xenopus laevis,peptides,true,21,True
esmc6b_3di_widehead,P12706,Xenopus laevis,peptides,tp_pred,30,True
esmc6b_3di_widehead,P12706,Xenopus laevis,peptides,tp_pred,21,True
esmc6b_3di_widehead,P12706,Xenopus laevis,propeptides,true,28,True
esmc6b_3di_widehead,P12706,Xenopus laevis,propeptides,tp_pred,28,True
esmc6b_3di_widehead,P68245,Anser anser anser,peptides,true,30,False
esmc6b_3di_widehead,P68245,Anser anser anser,peptides,true,21,False
esmc6b_3di_widehead,P68245,Anser anser anser,peptides,fp_pred,50,False
esmc6b_3di_widehead,A0A1S6EK91,Moringa oleifera,peptides,true,43,False
esmc6b_3di_widehead,A0A1S6EK91,Moringa oleifera,propeptides,true,16,False
esmc6b_3di_widehead,A0A1S6EK91,Moringa oleifera,propeptides,fp_pred,11,False
esmc6b_3di_widehead,C5J888,Opisthacanthus cayaporum,peptides,true,24,True
esmc6b_3di_widehead,C5J888,Opisthacanthus cayaporum,peptides,tp_pred,24,True
esmc6b_3di_widehead,C5J888,Opisthacanthus cayaporum,propeptides,true,25,True
esmc6b_3di_widehead,C5J888,Opisthacanthus cayaporum,propeptides,tp_pred,25,True
esmc6b_3di_widehead,L0GCI6,Urodacus yaschenkoi,peptides,true,13,True
esmc6b_3di_widehead,L0GCI6,Urodacus yaschenkoi,peptides,tp_pred,13,True
esmc6b_3di_widehead,L0GCI6,Urodacus yaschenkoi,propeptides,true,29,True
esmc6b_3di_widehead,L0GCI6,Urodacus yaschenkoi,propeptides,tp_pred,29,True
esmc6b_3di_widehead,P69762,Conus victoriae,peptides,true,26,True
esmc6b_3di_widehead,P69762,Conus victoriae,peptides,tp_pred,26,True
esmc6b_3di_widehead,P69762,Conus victoriae,propeptides,true,29,True
esmc6b_3di_widehead,P69762,Conus victoriae,propeptides,tp_pred,27,True
esmc6b_3di_widehead,Q5K0D0,Conus vexillum,peptides,true,32,True
esmc6b_3di_widehead,Q5K0D0,Conus vexillum,peptides,tp_pred,32,True
esmc6b_3di_widehead,Q5K0D0,Conus vexillum,propeptides,true,25,True
esmc6b_3di_widehead,Q5K0D0,Conus vexillum,propeptides,tp_pred,25,True
esmc6b_3di_widehead,Q3YEE2,Conus capitaneus,peptides,true,34,True
esmc6b_3di_widehead,Q3YEE2,Conus capitaneus,peptides,tp_pred,34,True
esmc6b_3di_widehead,Q3YEE2,Conus capitaneus,propeptides,true,24,True
esmc6b_3di_widehead,Q3YEE2,Conus capitaneus,propeptides,tp_pred,25,True
esmc6b_3di_widehead,P0C833,Conus striatus,peptides,true,39,False
esmc6b_3di_widehead,P0C833,Conus striatus,peptides,fp_pred,33,False
esmc6b_3di_widehead,P0C833,Conus striatus,propeptides,true,23,True
esmc6b_3di_widehead,P0C833,Conus striatus,propeptides,tp_pred,23,True
esmc6b_3di_widehead,P0C833,Conus striatus,propeptides,fp_pred,5,False
esmc6b_3di_widehead,Q5K0D2,Conus striatus,peptides,true,31,True
esmc6b_3di_widehead,Q5K0D2,Conus striatus,peptides,tp_pred,31,True
esmc6b_3di_widehead,Q5K0D2,Conus striatus,propeptides,true,29,True
esmc6b_3di_widehead,Q5K0D2,Conus striatus,propeptides,tp_pred,27,True
esmc6b_3di_widehead,Q3YEG4,Conus miles,peptides,true,28,True
esmc6b_3di_widehead,Q3YEG4,Conus miles,peptides,tp_pred,28,True
esmc6b_3di_widehead,Q3YEG4,Conus miles,propeptides,true,23,True
esmc6b_3di_widehead,Q3YEG4,Conus miles,propeptides,tp_pred,24,True
esmc6b_3di_widehead,P0CY65,Conus bullatus,peptides,true,29,True
esmc6b_3di_widehead,P0CY65,Conus bullatus,peptides,tp_pred,29,True
esmc6b_3di_widehead,P0CY65,Conus bullatus,propeptides,true,24,True
esmc6b_3di_widehead,P0CY65,Conus bullatus,propeptides,tp_pred,22,True
esmc6b_3di_widehead,B2KJ30,Conus striatus,peptides,true,25,True
esmc6b_3di_widehead,B2KJ30,Conus striatus,peptides,tp_pred,27,True
esmc6b_3di_widehead,B2KJ30,Conus striatus,propeptides,true,31,False
esmc6b_3di_widehead,B2KJ30,Conus striatus,propeptides,fp_pred,27,False
esmc6b_3di_widehead,Q9ZQ23,Arabidopsis thaliana,propeptides,true,24,True
esmc6b_3di_widehead,Q9ZQ23,Arabidopsis thaliana,propeptides,tp_pred,24,True
esmc6b_3di_widehead,D2Y282,Cyriopagopus hainanus,peptides,true,39,True
esmc6b_3di_widehead,D2Y282,Cyriopagopus hainanus,peptides,tp_pred,39,True
esmc6b_3di_widehead,D2Y282,Cyriopagopus hainanus,propeptides,fp_pred,53,False
esmc6b_3di_widehead,D2Y2H9,Cyriopagopus hainanus,peptides,true,39,False
esmc6b_3di_widehead,D2Y2H9,Cyriopagopus hainanus,propeptides,fp_pred,53,False
esmc6b_3di_widehead,D2Y289,Cyriopagopus hainanus,peptides,true,39,False
esmc6b_3di_widehead,D2Y289,Cyriopagopus hainanus,propeptides,fp_pred,53,False
esmc6b_3di_widehead,P0DQM3,Ruminococcus flavefaciens,peptides,true,42,True
esmc6b_3di_widehead,P0DQM3,Ruminococcus flavefaciens,peptides,tp_pred,42,True
esmc6b_3di_widehead,P0DQM3,Ruminococcus flavefaciens,propeptides,true,38,True
esmc6b_3di_widehead,P0DQM3,Ruminococcus flavefaciens,propeptides,tp_pred,38,True
esmc6b_3di_widehead,Q5HGV3,Staphylococcus aureus,propeptides,true,35,True
esmc6b_3di_widehead,Q5HGV3,Staphylococcus aureus,propeptides,tp_pred,35,True
esmc6b_3di_widehead,Q0VBW8,Bos taurus,peptides,true,33,False
esmc6b_3di_widehead,Q0VBW8,Bos taurus,peptides,fp_pred,34,False
esmc6b_3di_widehead,Q0VBW8,Bos taurus,peptides,fp_pred,17,False
esmc6b_3di_widehead,Q0VBW8,Bos taurus,propeptides,true,39,True
esmc6b_3di_widehead,Q0VBW8,Bos taurus,propeptides,true,36,False
esmc6b_3di_widehead,Q0VBW8,Bos taurus,propeptides,true,7,True
esmc6b_3di_widehead,Q0VBW8,Bos taurus,propeptides,tp_pred,37,True
esmc6b_3di_widehead,Q0VBW8,Bos taurus,propeptides,tp_pred,7,True
esmc6b_3di_widehead,Q718F4,Mesobuthus martensii,peptides,true,18,True
esmc6b_3di_widehead,Q718F4,Mesobuthus martensii,peptides,tp_pred,18,True
esmc6b_3di_widehead,Q718F4,Mesobuthus martensii,propeptides,true,29,True
esmc6b_3di_widehead,Q718F4,Mesobuthus martensii,propeptides,tp_pred,30,True
esmc6b_3di_widehead,R4JNJ5,Pandinus imperator,peptides,true,14,True
esmc6b_3di_widehead,R4JNJ5,Pandinus imperator,peptides,tp_pred,14,True
esmc6b_3di_widehead,R4JNJ5,Pandinus imperator,propeptides,true,29,True
esmc6b_3di_widehead,R4JNJ5,Pandinus imperator,propeptides,tp_pred,29,True
esmc6b_3di_widehead,R4JJN6,Pandinus imperator,peptides,true,13,True
esmc6b_3di_widehead,R4JJN6,Pandinus imperator,peptides,tp_pred,13,True
esmc6b_3di_widehead,R4JJN6,Pandinus imperator,propeptides,true,29,True
esmc6b_3di_widehead,R4JJN6,Pandinus imperator,propeptides,tp_pred,29,True
esmc6b_3di_widehead,G8YYA6,Androctonus amoreuxi,peptides,true,18,True
esmc6b_3di_widehead,G8YYA6,Androctonus amoreuxi,peptides,tp_pred,18,True
esmc6b_3di_widehead,G8YYA6,Androctonus amoreuxi,propeptides,true,29,True
esmc6b_3di_widehead,G8YYA6,Androctonus amoreuxi,propeptides,tp_pred,29,True
esmc6b_3di_widehead,P0DME2,Chaerilus tricostatus,peptides,true,19,True
esmc6b_3di_widehead,P0DME2,Chaerilus tricostatus,peptides,tp_pred,21,True
esmc6b_3di_widehead,P0DME2,Chaerilus tricostatus,propeptides,true,34,False
esmc6b_3di_widehead,P0DME2,Chaerilus tricostatus,propeptides,fp_pred,29,False
esmc6b_3di_widehead,P0DMF9,Chaerilus tricostatus,peptides,true,14,True
esmc6b_3di_widehead,P0DMF9,Chaerilus tricostatus,peptides,tp_pred,14,True
esmc6b_3di_widehead,P0DMF9,Chaerilus tricostatus,propeptides,true,25,True
esmc6b_3di_widehead,P0DMF9,Chaerilus tricostatus,propeptides,tp_pred,25,True
esmc6b_3di_widehead,A0A0A1I6N9,Androctonus crassicauda,peptides,true,18,True
esmc6b_3di_widehead,A0A0A1I6N9,Androctonus crassicauda,peptides,tp_pred,18,True
esmc6b_3di_widehead,A0A0A1I6N9,Androctonus crassicauda,propeptides,true,29,True
esmc6b_3di_widehead,A0A0A1I6N9,Androctonus crassicauda,propeptides,tp_pred,29,True
esmc6b_3di_widehead,Q5G8B4,Tityus costatus,peptides,true,17,True
esmc6b_3di_widehead,Q5G8B4,Tityus costatus,peptides,tp_pred,17,True
esmc6b_3di_widehead,Q5G8B4,Tityus costatus,propeptides,true,29,True
esmc6b_3di_widehead,Q5G8B4,Tityus costatus,propeptides,tp_pred,30,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,true,11,False
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,true,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,true,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,true,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,true,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,true,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,true,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,true,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,true,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,true,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,true,11,False
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,true,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,true,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,true,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,tp_pred,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,tp_pred,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,tp_pred,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,tp_pred,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,tp_pred,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,tp_pred,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,tp_pred,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,tp_pred,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,tp_pred,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,tp_pred,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,tp_pred,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,peptides,tp_pred,13,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,propeptides,true,26,False
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,propeptides,true,7,True
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,propeptides,fp_pred,39,False
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,propeptides,fp_pred,11,False
esmc6b_3di_widehead,Q9NL82,Procambarus clarkii,propeptides,tp_pred,7,True
esmc6b_3di_widehead,Q9U655,Conus textile,peptides,true,27,True
esmc6b_3di_widehead,Q9U655,Conus textile,peptides,tp_pred,27,True
esmc6b_3di_widehead,Q9U655,Conus textile,propeptides,true,27,True
esmc6b_3di_widehead,Q9U655,Conus textile,propeptides,tp_pred,27,True
esmc6b_3di_widehead,Q5REL2,Pongo abelii,peptides,true,25,False
esmc6b_3di_widehead,Q8J0P4,Neosartorya fumigata,propeptides,true,25,True
esmc6b_3di_widehead,Q8J0P4,Neosartorya fumigata,propeptides,tp_pred,25,True
esmc6b_3di_widehead,P01361,Aplysia californica,peptides,true,34,True
esmc6b_3di_widehead,P01361,Aplysia californica,peptides,tp_pred,31,True
esmc6b_3di_widehead,P01361,Aplysia californica,peptides,fp_pred,42,False
esmc6b_3di_widehead,P01361,Aplysia californica,propeptides,true,13,False
esmc6b_3di_widehead,P01361,Aplysia californica,propeptides,true,50,False
esmc6b_3di_widehead,P01361,Aplysia californica,propeptides,fp_pred,6,False
esmc6b_3di_widehead,P0AD69,Escherichia coli O157:H7,propeptides,true,11,False
esmc6b_3di_widehead,Q67UE8,Oryza sativa subsp. japonica,propeptides,true,28,True
esmc6b_3di_widehead,Q67UE8,Oryza sativa subsp. japonica,propeptides,tp_pred,27,True
esmc6b_3di_widehead,C5J886,Opisthacanthus cayaporum,peptides,true,13,True
esmc6b_3di_widehead,C5J886,Opisthacanthus cayaporum,peptides,tp_pred,13,True
esmc6b_3di_widehead,C5J886,Opisthacanthus cayaporum,propeptides,true,31,True
esmc6b_3di_widehead,C5J886,Opisthacanthus cayaporum,propeptides,tp_pred,29,True
esmc6b_3di_widehead,P07223,Lymnaea stagnalis,peptides,true,36,True
esmc6b_3di_widehead,P07223,Lymnaea stagnalis,peptides,true,25,False
esmc6b_3di_widehead,P07223,Lymnaea stagnalis,peptides,true,25,True
esmc6b_3di_widehead,P07223,Lymnaea stagnalis,peptides,tp_pred,38,True
esmc6b_3di_widehead,P07223,Lymnaea stagnalis,peptides,tp_pred,25,True
esmc6b_3di_widehead,P07223,Lymnaea stagnalis,propeptides,fp_pred,25,False
esmc6b_3di_widehead,Q9TWM7,Conus gloriamaris,peptides,true,29,True
esmc6b_3di_widehead,Q9TWM7,Conus gloriamaris,peptides,tp_pred,26,True
esmc6b_3di_widehead,Q9TWM7,Conus gloriamaris,propeptides,true,26,True
esmc6b_3di_widehead,Q9TWM7,Conus gloriamaris,propeptides,tp_pred,29,True
esmc6b_3di_widehead,P56488,Papio hamadryas,propeptides,true,20,True
esmc6b_3di_widehead,P56488,Papio hamadryas,propeptides,tp_pred,20,True
esmc6b_3di_widehead,P55086,Mus musculus,propeptides,true,13,True
esmc6b_3di_widehead,P55086,Mus musculus,propeptides,tp_pred,13,True
esmc6b_3di_widehead,Q63645,Rattus norvegicus,propeptides,true,11,False
esmc6b_3di_widehead,Q63645,Rattus norvegicus,propeptides,fp_pred,19,False
esmc6b_3di_widehead,Q9BPA0,Conus ventricosus,peptides,true,26,True
esmc6b_3di_widehead,Q9BPA0,Conus ventricosus,peptides,tp_pred,26,True
esmc6b_3di_widehead,Q9BPA0,Conus ventricosus,propeptides,true,33,True
esmc6b_3di_widehead,Q9BPA0,Conus ventricosus,propeptides,tp_pred,33,True
esmc6b_3di_widehead,P69749,Conus bullatus,peptides,true,27,True
esmc6b_3di_widehead,P69749,Conus bullatus,peptides,tp_pred,27,True
esmc6b_3di_widehead,P69749,Conus bullatus,propeptides,true,27,True
esmc6b_3di_widehead,P69749,Conus bullatus,propeptides,tp_pred,27,True
esmc6b_3di_widehead,O77248,Spodoptera litura,propeptides,true,5,True
esmc6b_3di_widehead,O77248,Spodoptera litura,propeptides,tp_pred,5,True
esmc6b_3di_widehead,A0A3G5BIB1,Dolopus genitalis,peptides,fp_pred,36,False
esmc6b_3di_widehead,A0A3G5BIB1,Dolopus genitalis,propeptides,true,14,True
esmc6b_3di_widehead,A0A3G5BIB1,Dolopus genitalis,propeptides,tp_pred,14,True
esmc6b_3di_widehead,P0DMX8,Anemonia viridis,peptides,fp_pred,43,False
esmc6b_3di_widehead,P0DMX8,Anemonia viridis,propeptides,true,12,True
esmc6b_3di_widehead,P0DMX8,Anemonia viridis,propeptides,tp_pred,14,True
esmc6b_3di_widehead,B3EWH5,Petunia hybrida,peptides,true,30,True
esmc6b_3di_widehead,B3EWH5,Petunia hybrida,peptides,tp_pred,30,True
esmc6b_3di_widehead,B3EWH5,Petunia hybrida,propeptides,true,43,False
esmc6b_3di_widehead,B3EWH5,Petunia hybrida,propeptides,true,6,False
esmc6b_3di_widehead,B3EWH5,Petunia hybrida,propeptides,fp_pred,15,False
esmc6b_3di_widehead,P08819,Triticum aestivum,propeptides,true,27,False
esmc6b_3di_widehead,Q0II73,Bos taurus,propeptides,true,21,True
esmc6b_3di_widehead,Q0II73,Bos taurus,propeptides,fp_pred,25,False
esmc6b_3di_widehead,Q0II73,Bos taurus,propeptides,tp_pred,22,True
esmc6b_3di_widehead,P0DQM5,Burkholderia thailandensis,peptides,true,19,True
esmc6b_3di_widehead,P0DQM5,Burkholderia thailandensis,peptides,tp_pred,16,True
esmc6b_3di_widehead,P0DQM5,Burkholderia thailandensis,propeptides,true,28,False
esmc6b_3di_widehead,Q8N687,Homo sapiens,peptides,true,47,True
esmc6b_3di_widehead,Q8N687,Homo sapiens,peptides,tp_pred,46,True
esmc6b_3di_widehead,Q9NIP6,Drosophila melanogaster,peptides,true,12,True
esmc6b_3di_widehead,Q9NIP6,Drosophila melanogaster,peptides,true,10,True
esmc6b_3di_widehead,Q9NIP6,Drosophila melanogaster,peptides,true,15,True
esmc6b_3di_widehead,Q9NIP6,Drosophila melanogaster,peptides,tp_pred,12,True
esmc6b_3di_widehead,Q9NIP6,Drosophila melanogaster,peptides,tp_pred,10,True
esmc6b_3di_widehead,Q9NIP6,Drosophila melanogaster,peptides,tp_pred,15,True
esmc6b_3di_widehead,Q9NIP6,Drosophila melanogaster,propeptides,true,7,True
esmc6b_3di_widehead,Q9NIP6,Drosophila melanogaster,propeptides,true,36,True
esmc6b_3di_widehead,Q9NIP6,Drosophila melanogaster,propeptides,true,19,True
esmc6b_3di_widehead,Q9NIP6,Drosophila melanogaster,propeptides,true,18,True
esmc6b_3di_widehead,Q9NIP6,Drosophila melanogaster,propeptides,tp_pred,7,True
esmc6b_3di_widehead,Q9NIP6,Drosophila melanogaster,propeptides,tp_pred,36,True
esmc6b_3di_widehead,Q9NIP6,Drosophila melanogaster,propeptides,tp_pred,19,True
esmc6b_3di_widehead,Q9NIP6,Drosophila melanogaster,propeptides,tp_pred,18,True
esmc6b_3di_widehead,P53301,Saccharomyces cerevisiae,propeptides,true,25,True
esmc6b_3di_widehead,P53301,Saccharomyces cerevisiae,propeptides,tp_pred,25,True
esmc6b_3di_widehead,P67973,Balaenoptera physalus,peptides,true,30,False
esmc6b_3di_widehead,P67973,Balaenoptera physalus,peptides,true,21,True
esmc6b_3di_widehead,P67973,Balaenoptera physalus,peptides,tp_pred,22,True
esmc6b_3di_widehead,A0A0B5AC98,Conus floridulus,peptides,true,34,False
esmc6b_3di_widehead,A0A0B5AC98,Conus floridulus,peptides,true,38,False
esmc6b_3di_widehead,A0A0B5AC98,Conus floridulus,peptides,fp_pred,39,False
esmc6b_3di_widehead,A0A0B5AC98,Conus floridulus,peptides,fp_pred,28,False
esmc6b_3di_widehead,A0A0B5AC98,Conus floridulus,propeptides,true,31,False
esmc6b_3di_widehead,A0A0B5AC98,Conus floridulus,propeptides,fp_pred,33,False
esmc6b_3di_widehead,P0A313,Lactococcus lactis subsp. cremoris,propeptides,true,21,True
esmc6b_3di_widehead,P0A313,Lactococcus lactis subsp. cremoris,propeptides,tp_pred,21,True
esmc6b_3di_widehead,Q29451,Bos taurus,propeptides,true,31,False
esmc6b_3di_widehead,P26740,Bombyx mori,peptides,true,26,True
esmc6b_3di_widehead,P26740,Bombyx mori,peptides,true,21,True
esmc6b_3di_widehead,P26740,Bombyx mori,peptides,tp_pred,24,True
esmc6b_3di_widehead,P26740,Bombyx mori,peptides,tp_pred,21,True
esmc6b_3di_widehead,P26740,Bombyx mori,propeptides,true,19,True
esmc6b_3di_widehead,P26740,Bombyx mori,propeptides,tp_pred,19,True
esmc6b_3di_widehead,P15410,Bombyx mori,peptides,true,25,True
esmc6b_3di_widehead,P15410,Bombyx mori,peptides,true,22,True
esmc6b_3di_widehead,P15410,Bombyx mori,peptides,tp_pred,25,True
esmc6b_3di_widehead,P15410,Bombyx mori,peptides,tp_pred,22,True
esmc6b_3di_widehead,P15410,Bombyx mori,propeptides,true,21,True
esmc6b_3di_widehead,P15410,Bombyx mori,propeptides,tp_pred,21,True
esmc6b_3di_widehead,D4ALQ5,Arthroderma benhamiae,propeptides,true,24,True
esmc6b_3di_widehead,D4ALQ5,Arthroderma benhamiae,propeptides,tp_pred,24,True
esmc6b_3di_widehead,Q7YX32,Caenorhabditis elegans,peptides,true,7,True
esmc6b_3di_widehead,Q7YX32,Caenorhabditis elegans,peptides,true,7,True
esmc6b_3di_widehead,Q7YX32,Caenorhabditis elegans,peptides,true,7,True
esmc6b_3di_widehead,Q7YX32,Caenorhabditis elegans,peptides,tp_pred,7,True
esmc6b_3di_widehead,Q7YX32,Caenorhabditis elegans,peptides,tp_pred,7,True
esmc6b_3di_widehead,Q7YX32,Caenorhabditis elegans,peptides,tp_pred,7,True
esmc6b_3di_widehead,Q7YX32,Caenorhabditis elegans,propeptides,true,31,True
esmc6b_3di_widehead,Q7YX32,Caenorhabditis elegans,propeptides,true,6,True
esmc6b_3di_widehead,Q7YX32,Caenorhabditis elegans,propeptides,tp_pred,31,True
esmc6b_3di_widehead,Q7YX32,Caenorhabditis elegans,propeptides,tp_pred,6,True
esmc6b_3di_widehead,Q9SIL7,Arabidopsis thaliana,propeptides,true,25,True
esmc6b_3di_widehead,Q9SIL7,Arabidopsis thaliana,propeptides,tp_pred,27,True
esmc6b_3di_widehead,Q5AL03,Candida albicans,propeptides,true,24,True
esmc6b_3di_widehead,Q5AL03,Candida albicans,propeptides,tp_pred,24,True
esmc6b_3di_widehead,X5IY26,Conus geographus,peptides,true,32,True
esmc6b_3di_widehead,X5IY26,Conus geographus,peptides,tp_pred,32,True
esmc6b_3di_widehead,X5IY26,Conus geographus,propeptides,true,25,True
esmc6b_3di_widehead,X5IY26,Conus geographus,propeptides,tp_pred,25,True
esmc6b_3di_widehead,D2DGD7,Conus pulicarius,peptides,true,39,True
esmc6b_3di_widehead,D2DGD7,Conus pulicarius,peptides,tp_pred,37,True
esmc6b_3di_widehead,D2DGD7,Conus pulicarius,propeptides,true,23,True
esmc6b_3di_widehead,D2DGD7,Conus pulicarius,propeptides,tp_pred,25,True
esmc6b_3di_widehead,O49644,Arabidopsis thaliana,propeptides,true,25,True
esmc6b_3di_widehead,O49644,Arabidopsis thaliana,propeptides,tp_pred,25,True
esmc6b_3di_widehead,P0DMY0,Anemonia viridis,peptides,fp_pred,47,False
esmc6b_3di_widehead,P0DMY0,Anemonia viridis,propeptides,true,12,True
esmc6b_3di_widehead,P0DMY0,Anemonia viridis,propeptides,tp_pred,14,True
esmc6b_3di_widehead,P0DMY4,Anemonia viridis,peptides,fp_pred,47,False
esmc6b_3di_widehead,P0DMY4,Anemonia viridis,propeptides,true,12,True
esmc6b_3di_widehead,P0DMY4,Anemonia viridis,propeptides,tp_pred,14,True
esmc6b_3di_widehead,B0L0Y6,Conus caracteristicus,propeptides,true,6,False
esmc6b_3di_widehead,I0B6F5,Chassalia chartacea,peptides,true,30,True
esmc6b_3di_widehead,I0B6F5,Chassalia chartacea,peptides,tp_pred,30,True
esmc6b_3di_widehead,I0B6F5,Chassalia chartacea,propeptides,true,21,True
esmc6b_3di_widehead,I0B6F5,Chassalia chartacea,propeptides,tp_pred,21,True
esmc6b_3di_widehead,P52711,Hordeum vulgare,propeptides,true,11,False
esmc6b_3di_widehead,P33150,Gallus gallus,propeptides,true,19,True
esmc6b_3di_widehead,P33150,Gallus gallus,propeptides,tp_pred,22,True
esmc6b_3di_widehead,P55290,Homo sapiens,propeptides,true,20,True
esmc6b_3di_widehead,P55290,Homo sapiens,propeptides,tp_pred,23,True
esmc6b_3di_widehead,P26742,Bombyx mori,peptides,true,26,True
esmc6b_3di_widehead,P26742,Bombyx mori,peptides,true,21,True
esmc6b_3di_widehead,P26742,Bombyx mori,peptides,tp_pred,24,True
esmc6b_3di_widehead,P26742,Bombyx mori,peptides,tp_pred,21,True
esmc6b_3di_widehead,P26742,Bombyx mori,propeptides,true,19,True
esmc6b_3di_widehead,P26742,Bombyx mori,propeptides,tp_pred,19,True
esmc6b_3di_widehead,P54197,Coccidioides posadasii,propeptides,true,29,True
esmc6b_3di_widehead,P54197,Coccidioides posadasii,propeptides,tp_pred,29,True
esmc6b_3di_widehead,Q03515,Oryctolagus cuniculus,propeptides,true,32,True
esmc6b_3di_widehead,Q03515,Oryctolagus cuniculus,propeptides,fp_pred,8,False
esmc6b_3di_widehead,Q03515,Oryctolagus cuniculus,propeptides,tp_pred,33,True
esmc6b_3di_widehead,P24551,Rodentia sp.,peptides,true,25,False
esmc6b_3di_widehead,P24551,Rodentia sp.,propeptides,fp_pred,36,False
esmc6b_3di_widehead,P37212,Neurospora crassa,propeptides,true,14,True
esmc6b_3di_widehead,P37212,Neurospora crassa,propeptides,tp_pred,14,True
esmc6b_3di_widehead,P04815,Bos taurus,propeptides,true,12,False
esmc6b_3di_widehead,P37890,Oryza sativa subsp. japonica,propeptides,true,11,False
